dataset,group,approach,sut,rep,exec_ok,line_coverage_pct,branch_coverage_pct,mutation_score_pct,source_metrics_dir
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_64,run_0001,1,100.0,100.0,92.31,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_64/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_64,run_0002,1,100.0,100.0,84.62,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_64/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_64,run_0003,1,100.0,100.0,92.31,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_64/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_64,run_0004,1,100.0,100.0,92.31,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_64/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_64,run_0005,1,100.0,100.0,92.31,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_64/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_65,run_0001,1,100.0,100.0,91.67,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_65/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_65,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_65/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_65,run_0003,1,100.0,100.0,91.67,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_65/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_65,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_65/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_65,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_65/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_66,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_66/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_66,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_66/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_66,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_66/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_66,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_66/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_66,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_66/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_67,run_0001,1,100.0,100.0,56.25,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_67/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_67,run_0002,1,100.0,100.0,56.25,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_67/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_67,run_0003,1,100.0,100.0,68.75,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_67/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_67,run_0004,1,100.0,100.0,68.75,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_67/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_67,run_0005,1,100.0,100.0,56.25,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_67/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_68,run_0001,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_68/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_68,run_0002,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_68/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_68,run_0003,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_68/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_68,run_0004,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_68/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_68,run_0005,1,100.0,83.33,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_68/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_69,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_69/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_69,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_69/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_69,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_69/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_69,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_69/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_69,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_69/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_7,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_7/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_7,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_7/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_7,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_7/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_7,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_7/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_7,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_7/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_70,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_70/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_70,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_70/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_70,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_70/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_70,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_70/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_70,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_70/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_71,run_0001,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_71/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_71,run_0002,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_71/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_71,run_0003,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_71/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_71,run_0004,1,100.0,100.0,85.71,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_71/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_71,run_0005,1,100.0,100.0,75.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_71/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_72,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_72/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_72,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_72/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_72,run_0003,1,100.0,100.0,83.33,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_72/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_72,run_0004,1,100.0,100.0,83.33,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_72/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_72,run_0005,1,100.0,100.0,83.33,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_72/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_73,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_73/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_73,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_73/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_73,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_73/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_73,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_73/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_73,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_73/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_74,run_0001,1,100.0,100.0,92.86,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_74/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_74,run_0002,1,100.0,100.0,92.86,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_74/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_74,run_0003,1,100.0,100.0,92.86,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_74/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_74,run_0004,1,100.0,100.0,92.86,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_74/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_74,run_0005,1,100.0,100.0,92.86,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_74/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_75,run_0001,1,100.0,100.0,67.39,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_75/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_75,run_0002,1,100.0,100.0,69.57,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_75/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_75,run_0003,1,100.0,100.0,69.57,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_75/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_75,run_0004,1,100.0,100.0,67.39,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_75/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_75,run_0005,1,100.0,100.0,67.39,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_75/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_76,run_0001,1,90.0,75.0,65.38,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_76/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_76,run_0002,1,100.0,83.33,69.23,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_76/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_76,run_0003,1,100.0,91.67,73.08,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_76/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_76,run_0004,1,100.0,75.0,57.69,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_76/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_76,run_0005,1,100.0,91.67,76.92,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_76/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_77,run_0001,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_77/run_0001/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_77,run_0002,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_77/run_0002/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_77,run_0003,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_77/run_0003/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_77,run_0004,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_77/run_0004/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_77,run_0005,1,100.0,100.0,100.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_77/run_0005/metrics
HumanEval+,Cluster,cluster-safe-qwen2.5-coder-14b-ctx32k,HumanEval_78,run_0001,1,100.0,100.0,0.0,/home/jpaiva/projetos/llm_test_generation_gpt4o/out/_cluster_humanevalplus_v4_eval_all/cluster-safe-qwen2.5-coder-14b-ctx32k/cluster_safe_qwen2_5_coder_14b_ctx32k/HumanEval_78/run_0001/metrics
