model	sut_id	repeat	target_module	run_dir	batch_status	tool_exit_code	mutation_status	mutation_available	mutation_score_pct	killed	survived	timeout	suspicious	skipped	not_checked	no_tests	total	parse_source	elapsed_s	v5_logcorrected	v5_original_mutation_status	v5_original_mutation_score_pct
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_16f	4	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	14.606	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_16f	5	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_16f/run_0001/0011-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	14.599	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_9f	1	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	16.243	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_9f	2	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	14.816	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_9f	3	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-3	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	15.349	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_9f	4	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	14.797	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	matplotlib_9f	5	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/matplotlib_9f/run_0001/0012-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	15.76	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	thefuck_25f	4	thefuck.types	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/thefuck_25f/run_0001/0013-4	tool_completed	0	ok	True	100.0	5	0	0	0	0	0	5	10	mutmut_stdout_summary_v5	2.919	True	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	thefuck_25f	5	thefuck.types	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/thefuck_25f/run_0001/0013-5	tool_completed	0	ok	True	100.0	5	0	0	0	0	0	5	10	mutmut_stdout_summary_v5	3.27	True	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	tornado_14f	3	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/tornado_14f/run_0001/0014-3	tool_completed	0	ok	True	32.142857142857146	27	57	0	0	0	0	127	211	mutmut_stdout_summary_v5	4.321	True	ok	0.0
cluster-safe-qwen2.5-coder-14b-ctx32k	tornado_14f	5	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/tornado_14f/run_0001/0014-5	tool_completed	0	ok	True	43.87755102040816	43	55	0	0	0	0	113	211	mutmut_stdout_summary_v5	4.473	True	ok	0.0
cluster-safe-qwen2.5-coder-14b-ctx32k	tornado_4f	1	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/tornado_4f/run_0001/0015-1	tool_completed	0	ok	True	38.04347826086957	35	57	0	0	0	0	159	251	mutmut_stdout_summary_v5	4.673	True	ok	0.0
cluster-safe-qwen2.5-coder-14b-ctx32k	tornado_4f	3	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/tornado_4f/run_0001/0015-3	tool_completed	0	ok	True	40.25974025974026	31	46	0	0	0	0	174	251	mutmut_stdout_summary_v5	4.823	True	ok	0.0
cluster-safe-qwen2.5-coder-14b-ctx32k	tornado_4f	4	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/tornado_4f/run_0001/0015-4	tool_completed	0	ok	True	37.5	15	25	0	0	0	0	211	251	mutmut_stdout_summary_v5	4.272	True	ok	0.0
cluster-safe-qwen2.5-coder-14b-ctx32k	tornado_4f	5	tornado.escape	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/tornado_4f/run_0001/0015-5	tool_completed	0	ok	True	28.57142857142857	22	55	0	0	0	0	174	251	mutmut_stdout_summary_v5	4.422	True	ok	0.0
cluster-safe-qwen2.5-coder-14b-ctx32k	youtube-dl_35f	1	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/youtube-dl_35f/run_0001/0016-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	9.982	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	youtube-dl_35f	2	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/youtube-dl_35f/run_0001/0016-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	11.984	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	youtube-dl_35f	3	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/youtube-dl_35f/run_0001/0016-3	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	10.032	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	youtube-dl_35f	4	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/youtube-dl_35f/run_0001/0016-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	10.582	False	mutation_no_checked_mutants	
cluster-safe-qwen2.5-coder-14b-ctx32k	youtube-dl_35f	5	youtube_dl.utils	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen2.5-coder-14b-ctx32k/youtube-dl_35f/run_0001/0016-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1810	0	1810	mutmut_results_lines	10.882	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_2f	1	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_2f/run_0001/0001-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	550	0	550	mutmut_results_lines	6.875	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_2f	2	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_2f/run_0001/0001-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	550	0	550	mutmut_results_lines	5.573	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_2f	3	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_2f/run_0001/0001-3	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	550	0	550	mutmut_results_lines	5.524	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_2f	4	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_2f/run_0001/0001-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	550	0	550	mutmut_results_lines	5.588	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_2f	5	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_2f/run_0001/0001-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	550	0	550	mutmut_results_lines	6.024	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_3f	1	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_3f/run_0001/0002-1	tool_completed	0	ok	True	15.263157894736842	29	161	0	0	0	0	5	195	mutmut_stdout_summary_v5	4.072	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_3f	2	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_3f/run_0001/0002-2	tool_completed	0	ok	True	15.789473684210526	30	160	0	0	0	0	5	195	mutmut_stdout_summary_v5	4.122	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_3f	3	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_3f/run_0001/0002-3	tool_completed	0	ok	True	15.789473684210526	30	160	0	0	0	0	5	195	mutmut_stdout_summary_v5	4.173	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_3f	4	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_3f/run_0001/0002-4	tool_completed	0	ok	True	18.421052631578945	35	155	0	0	0	0	5	195	mutmut_stdout_summary_v5	4.373	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	PySnooper_3f	5	pysnooper	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/PySnooper_3f/run_0001/0002-5	tool_completed	0	ok	True	15.789473684210526	30	160	0	0	0	0	5	195	mutmut_stdout_summary_v5	4.323	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	black_2f	1	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/black_2f/run_0001/0005-1	tool_completed	0	ok	True	66.66666666666666	2	1	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.77	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	black_2f	2	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/black_2f/run_0001/0005-2	tool_completed	0	ok	True	50.0	1	1	0	0	0	0	1	3	mutmut_stdout_summary_v5	2.619	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	black_2f	3	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/black_2f/run_0001/0005-3	tool_completed	0	ok	True	66.66666666666666	2	1	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.819	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	black_2f	4	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/black_2f/run_0001/0005-4	tool_completed	0	ok	True	100.0	3	0	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.869	False	ok	100.0
cluster-safe-qwen3-coder-30b-official-ctx32k	black_2f	5	blib2to3.pgen2.token	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/black_2f/run_0001/0005-5	tool_completed	0	ok	True	100.0	3	0	0	0	0	0	0	3	mutmut_stdout_summary_v5	2.919	False	ok	100.0
cluster-safe-qwen3-coder-30b-official-ctx32k	black_5f	2	blib2to3.pgen2.driver	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/black_5f/run_0001/0006-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	303	0	303	mutmut_results_lines	4.121	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	black_5f	4	blib2to3.pgen2.driver	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/black_5f/run_0001/0006-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	303	0	303	mutmut_results_lines	5.024	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_1f	1	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_1f/run_0001/0007-1	tool_completed	0	ok	True	74.07407407407408	20	7	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.721	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_1f	2	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_1f/run_0001/0007-2	tool_completed	0	ok	True	85.18518518518519	23	4	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.07	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_1f	3	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_1f/run_0001/0007-3	tool_completed	0	ok	True	74.07407407407408	20	7	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.121	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_1f	4	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_1f/run_0001/0007-4	tool_completed	0	ok	True	74.07407407407408	20	7	0	0	0	0	0	27	mutmut_stdout_summary_v5	2.97	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_1f	5	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_1f/run_0001/0007-5	tool_completed	0	ok	True	74.07407407407408	20	7	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.019	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_3f	1	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_3f/run_0001/0008-1	tool_completed	0	ok	True	44.44444444444444	12	15	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.019	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_3f	2	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_3f/run_0001/0008-2	tool_completed	0	ok	True	55.55555555555556	15	12	0	0	0	0	0	27	mutmut_stdout_summary_v5	2.97	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_3f	3	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_3f/run_0001/0008-3	tool_completed	0	ok	True	74.07407407407408	20	7	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.272	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_3f	4	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_3f/run_0001/0008-4	tool_completed	0	ok	True	44.44444444444444	12	15	0	0	0	0	0	27	mutmut_stdout_summary_v5	2.92	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	cookiecutter_3f	5	cookiecutter.log	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/cookiecutter_3f/run_0001/0008-5	tool_completed	0	ok	True	44.44444444444444	12	15	0	0	0	0	0	27	mutmut_stdout_summary_v5	3.12	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_1f	1	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_1f/run_0001/0009-1	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.321	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_1f	2	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_1f/run_0001/0009-2	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.721	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_1f	3	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_1f/run_0001/0009-3	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.47	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_1f	4	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_1f/run_0001/0009-4	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.42	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_1f	5	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_1f/run_0001/0009-5	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.57	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	1	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-1	tool_completed	0	ok	True	54.54545454545454	12	10	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.32	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	2	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-2	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.371	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	3	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-3	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.27	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	4	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-4	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.62	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	5	httpie.sessions	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-5	tool_completed	0	ok	True	45.45454545454545	10	12	0	0	0	0	89	111	mutmut_stdout_summary_v5	3.871	True	ok	0.0
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	1	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	16.153	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	2	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	15.093	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	3	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-3	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	14.803	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	4	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-4	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	14.304	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	5	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-5	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	1939	0	1939	mutmut_results_lines	16.244	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	1	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-1	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	15.25	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	2	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-2	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	14.519	False	mutation_no_checked_mutants	
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	3	matplotlib.cbook	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-3	tool_completed	0	mutation_no_checked_mutants	False		0	0	0	0	0	2143	0	2143	mutmut_results_lines	14.947	False	mutation_no_checked_mutants	
