sut_name	repeat	status	gen_rc	raw_rc	final_rc	cov_rc	mut_rc	line	branch	mutation
HumanEval_159	1	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_159	2	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_159	3	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_159	4	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_159	5	ok	0	0	0	0	0	100.0	100.0	80.0
HumanEval_160	1	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_160	2	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_160	3	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_160	4	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_160	5	ok	0	1	0	0	0	100.0	100.0	100.0
HumanEval_161	1	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_161	2	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_161	3	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_161	4	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_161	5	ok	0	0	0	0	0	100.0	100.0	100.0
HumanEval_162	1	ok	0	1	0	0	0	100.0	100.0	85.71
HumanEval_162	2	ok	0	1	0	0	0	100.0	100.0	85.71
HumanEval_162	3	ok	0	1	0	0	0	100.0	100.0	85.71
HumanEval_162	4	ok	0	1	0	0	0	100.0	100.0	85.71
HumanEval_162	5	ok	0	1	0	0	0	100.0	100.0	85.71
HumanEval_163	1	ok	0	0	0	0	0	100.0	100.0	94.12
HumanEval_163	2	ok	0	0	0	0	0	100.0	100.0	94.12
HumanEval_163	3	ok	0	0	0	0	0	100.0	100.0	94.12
HumanEval_163	4	ok	0	0	0	0	0	100.0	100.0	94.12
HumanEval_163	5	ok	0	0	0	0	0	100.0	100.0	94.12
