model	sut_id	repeat	status	status_json
cluster-safe-deepseek-coder-v2-16b-ctx16k	034_java_shunting_yard	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/034_java_shunting_yard/run_0001/1-3/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	034_java_shunting_yard	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/034_java_shunting_yard/run_0001/1-4/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	034_java_shunting_yard	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/034_java_shunting_yard/run_0001/1-5/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	035_java_sieve	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/035_java_sieve/run_0001/1-1/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	035_java_sieve	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/035_java_sieve/run_0001/1-2/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	035_java_sieve	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/035_java_sieve/run_0001/1-3/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	035_java_sieve	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/035_java_sieve/run_0001/1-4/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	035_java_sieve	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/035_java_sieve/run_0001/1-5/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	036_java_sqrt	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/036_java_sqrt/run_0001/1-1/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	036_java_sqrt	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/036_java_sqrt/run_0001/1-2/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	036_java_sqrt	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/036_java_sqrt/run_0001/1-3/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	036_java_sqrt	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/036_java_sqrt/run_0001/1-4/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	036_java_sqrt	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/036_java_sqrt/run_0001/1-5/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	037_java_subsequences	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/037_java_subsequences/run_0001/1-1/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	037_java_subsequences	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/037_java_subsequences/run_0001/1-2/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	037_java_subsequences	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/037_java_subsequences/run_0001/1-3/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	037_java_subsequences	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/037_java_subsequences/run_0001/1-4/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	037_java_subsequences	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/037_java_subsequences/run_0001/1-5/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	038_java_to_base	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/038_java_to_base/run_0001/1-1/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	038_java_to_base	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/038_java_to_base/run_0001/1-2/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	038_java_to_base	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/038_java_to_base/run_0001/1-3/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	038_java_to_base	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/038_java_to_base/run_0001/1-4/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	038_java_to_base	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/038_java_to_base/run_0001/1-5/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	039_java_topological_ordering	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/039_java_topological_ordering/run_0001/1-1/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	039_java_topological_ordering	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/039_java_topological_ordering/run_0001/1-2/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	039_java_topological_ordering	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/039_java_topological_ordering/run_0001/1-3/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	039_java_topological_ordering	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/039_java_topological_ordering/run_0001/1-4/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	039_java_topological_ordering	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/039_java_topological_ordering/run_0001/1-5/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	040_java_wrap	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/040_java_wrap/run_0001/1-1/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	040_java_wrap	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/040_java_wrap/run_0001/1-2/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	040_java_wrap	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/040_java_wrap/run_0001/1-3/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	040_java_wrap	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/040_java_wrap/run_0001/1-4/status.json
cluster-safe-deepseek-coder-v2-16b-ctx16k	040_java_wrap	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/040_java_wrap/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	001_java_bitcount	1	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/001_java_bitcount/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	001_java_bitcount	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/001_java_bitcount/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	001_java_bitcount	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/001_java_bitcount/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	001_java_bitcount	4	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/001_java_bitcount/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	001_java_bitcount	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/001_java_bitcount/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	002_java_breadth_first_search	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/002_java_breadth_first_search/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	002_java_breadth_first_search	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/002_java_breadth_first_search/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	002_java_breadth_first_search	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/002_java_breadth_first_search/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	002_java_breadth_first_search	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/002_java_breadth_first_search/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	002_java_breadth_first_search	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/002_java_breadth_first_search/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	003_java_bucketsort	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/003_java_bucketsort/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	003_java_bucketsort	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/003_java_bucketsort/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	003_java_bucketsort	3	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/003_java_bucketsort/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	003_java_bucketsort	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/003_java_bucketsort/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	003_java_bucketsort	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/003_java_bucketsort/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	004_java_depth_first_search	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/004_java_depth_first_search/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	004_java_depth_first_search	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/004_java_depth_first_search/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	004_java_depth_first_search	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/004_java_depth_first_search/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	004_java_depth_first_search	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/004_java_depth_first_search/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	004_java_depth_first_search	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/004_java_depth_first_search/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	005_java_detect_cycle	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/005_java_detect_cycle/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	005_java_detect_cycle	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/005_java_detect_cycle/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	005_java_detect_cycle	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/005_java_detect_cycle/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	005_java_detect_cycle	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/005_java_detect_cycle/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	005_java_detect_cycle	5	invalid_test_structure	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/005_java_detect_cycle/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	006_java_find_first_in_sorted	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/006_java_find_first_in_sorted/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	006_java_find_first_in_sorted	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/006_java_find_first_in_sorted/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	006_java_find_first_in_sorted	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/006_java_find_first_in_sorted/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	006_java_find_first_in_sorted	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/006_java_find_first_in_sorted/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	006_java_find_first_in_sorted	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/006_java_find_first_in_sorted/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	007_java_find_in_sorted	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/007_java_find_in_sorted/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	007_java_find_in_sorted	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/007_java_find_in_sorted/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	007_java_find_in_sorted	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/007_java_find_in_sorted/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	007_java_find_in_sorted	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/007_java_find_in_sorted/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	007_java_find_in_sorted	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/007_java_find_in_sorted/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	008_java_flatten	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/008_java_flatten/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	008_java_flatten	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/008_java_flatten/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	008_java_flatten	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/008_java_flatten/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	008_java_flatten	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/008_java_flatten/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	008_java_flatten	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/008_java_flatten/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	009_java_gcd	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/009_java_gcd/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	009_java_gcd	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/009_java_gcd/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	009_java_gcd	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/009_java_gcd/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	009_java_gcd	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/009_java_gcd/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	009_java_gcd	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/009_java_gcd/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	010_java_get_factors	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/010_java_get_factors/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	010_java_get_factors	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/010_java_get_factors/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	010_java_get_factors	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/010_java_get_factors/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	010_java_get_factors	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/010_java_get_factors/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	010_java_get_factors	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/010_java_get_factors/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	011_java_hanoi	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/011_java_hanoi/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	011_java_hanoi	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/011_java_hanoi/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	011_java_hanoi	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/011_java_hanoi/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	011_java_hanoi	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/011_java_hanoi/run_0001/1-4/status.json
cluster-safe-deepseek-v2-16b-ctx32k	011_java_hanoi	5	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/011_java_hanoi/run_0001/1-5/status.json
cluster-safe-deepseek-v2-16b-ctx32k	012_java_is_valid_parenthesization	1	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/012_java_is_valid_parenthesization/run_0001/1-1/status.json
cluster-safe-deepseek-v2-16b-ctx32k	012_java_is_valid_parenthesization	2	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/012_java_is_valid_parenthesization/run_0001/1-2/status.json
cluster-safe-deepseek-v2-16b-ctx32k	012_java_is_valid_parenthesization	3	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/012_java_is_valid_parenthesization/run_0001/1-3/status.json
cluster-safe-deepseek-v2-16b-ctx32k	012_java_is_valid_parenthesization	4	ok	/home/ruioliveira/llms/quixbugs_java_cluster_generation_job_v1_20260602_103705/out/quixbugs_java_zero_shot_cluster_v1/cluster-safe-deepseek-v2-16b-ctx32k/012_java_is_valid_parenthesization/run_0001/1-4/status.json
