approach,model,sut,rep,rel_path,status,executable,line_pct,branch_pct,mutation_score_pct
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_17,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_17/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_17,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_17/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_17,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_17/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_17,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_17/rep_0005/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_18,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_18/rep_0001/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_18,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_18/rep_0002/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_18,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_18/rep_0003/metrics/status.json,ok,True,100.0,75.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_18,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_18/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_18,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_18/rep_0005/metrics/status.json,ok,True,100.0,75.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_19,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_19/rep_0001/metrics/status.json,ok,True,92.1569,88.4615,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_19,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_19/rep_0002/metrics/status.json,ok,True,100.0,96.1538,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_19,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_19/rep_0003/metrics/status.json,ok,True,60.7843,57.6923,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_19,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_19/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_19,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_19/rep_0005/metrics/status.json,ok,True,100.0,96.1538,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_2,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_2/rep_0001/metrics/status.json,ok,True,100.0,,50.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_2,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_2/rep_0002/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_2,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_2/rep_0003/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_2,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_2/rep_0004/metrics/status.json,ok,True,100.0,,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_2,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_2/rep_0005/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_20,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_20/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_20,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_20/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_20,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_20/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_20,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_20/rep_0004/metrics/status.json,ok,True,100.0,100.0,76.9231
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_20,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_20/rep_0005/metrics/status.json,ok,True,100.0,100.0,84.6154
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_21,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_21/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_21,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_21/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_21,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_21/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_21,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_21/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_21,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_21/rep_0005/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_22,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_22/rep_0001/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_22,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_22/rep_0002/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_22,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_22/rep_0003/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_22,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_22/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_22,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_22/rep_0005/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_23,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_23/rep_0001/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_23,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_23/rep_0002/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_23,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_23/rep_0003/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_23,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_23/rep_0004/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_23,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_23/rep_0005/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_24,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_24/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_24,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_24/rep_0002/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_24,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_24/rep_0003/metrics/status.json,ok,True,80.0,75.0,71.4286
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_24,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_24/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_24,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_24/rep_0005/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_25,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_25/rep_0001/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_25,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_25/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_25,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_25/rep_0003/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_25,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_25/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_25,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_25/rep_0005/metrics/status.json,generated_test_compile_fail,False,,,
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_26,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_26/rep_0001/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_26,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_26/rep_0002/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_26,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_26/rep_0003/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_26,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_26/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_26,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_26/rep_0005/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_27,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_27/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_27,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_27/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_27,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_27/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_27,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_27/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_27,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_27/rep_0005/metrics/status.json,ok,True,85.7143,75.0,75.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_28,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_28/rep_0001/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_28,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_28/rep_0002/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_28,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_28/rep_0003/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_28,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_28/rep_0004/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_28,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_28/rep_0005/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_29,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_29/rep_0001/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_29,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_29/rep_0002/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_29,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_29/rep_0003/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_29,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_29/rep_0004/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_29,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_29/rep_0005/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_3,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_3/rep_0001/metrics/status.json,ok,True,100.0,100.0,80.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_3,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_3/rep_0002/metrics/status.json,ok,True,100.0,100.0,80.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_3,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_3/rep_0003/metrics/status.json,ok,True,100.0,100.0,80.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_3,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_3/rep_0004/metrics/status.json,ok,True,100.0,100.0,80.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_3,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_3/rep_0005/metrics/status.json,ok,True,100.0,100.0,80.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_30,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_30/rep_0001/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_30,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_30/rep_0002/metrics/status.json,ok,True,100.0,100.0,75.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_30,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_30/rep_0003/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_30,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_30/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_30,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_30/rep_0005/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_31,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_31/rep_0001/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_31,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_31/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_31,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_31/rep_0003/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_31,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_31/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_31,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_31/rep_0005/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_32,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_32/rep_0001/metrics/status.json,raw_test_fail_unsanitized,False,,,
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_32,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_32/rep_0002/metrics/status.json,ok,True,87.5,87.5,63.1579
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_32,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_32/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_32,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_32/rep_0004/metrics/status.json,raw_test_fail_unsanitized,False,,,
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_32,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_32/rep_0005/metrics/status.json,ok,True,87.5,87.5,68.4211
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_33,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_33/rep_0001/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_33,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_33/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_33,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_33/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_33,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_33/rep_0004/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_33,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_33/rep_0005/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_34,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_34/rep_0001/metrics/status.json,ok,True,100.0,,50.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_34,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_34/rep_0002/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_34,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_34/rep_0003/metrics/status.json,ok,True,100.0,,50.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_34,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_34/rep_0004/metrics/status.json,ok,True,100.0,,50.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_34,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_34/rep_0005/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_35,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_35/rep_0001/metrics/status.json,ok,True,0.0,,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_35,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_35/rep_0002/metrics/status.json,ok,True,0.0,,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_35,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_35/rep_0003/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_35,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_35/rep_0004/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_35,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_35/rep_0005/metrics/status.json,ok,True,100.0,,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_36,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_36/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_36,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_36/rep_0002/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_36,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_36/rep_0003/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_36,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_36/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_36,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_36/rep_0005/metrics/status.json,ok,True,100.0,100.0,88.8889
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_37,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_37/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_37,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_37/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_37,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_37/rep_0003/metrics/status.json,ok,True,100.0,100.0,100.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_37,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_37/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_37,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_37/rep_0005/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_38,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_38/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_38,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_38/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_38,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_38/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_38,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_38/rep_0004/metrics/status.json,ok,True,66.6667,33.3333,37.5
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_38,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_38/rep_0005/metrics/status.json,ok,True,100.0,83.3333,87.5
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_39,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_39/rep_0001/metrics/status.json,raw_test_fail_unsanitized,False,,,
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_39,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_39/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_39,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_39/rep_0003/metrics/status.json,ok,True,100.0,100.0,92.3077
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_39,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_39/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_39,rep_0005,cluster-safe-deepseek-v2-lite-ctx32k/Java_39/rep_0005/metrics/status.json,ok,True,100.0,100.0,92.3077
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_4,rep_0001,cluster-safe-deepseek-v2-lite-ctx32k/Java_4/rep_0001/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_4,rep_0002,cluster-safe-deepseek-v2-lite-ctx32k/Java_4/rep_0002/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_4,rep_0003,cluster-safe-deepseek-v2-lite-ctx32k/Java_4/rep_0003/metrics/status.json,ok,True,0.0,0.0,0.0
DeepSeek-V2-Lite,cluster-safe-deepseek-v2-lite-ctx32k,Java_4,rep_0004,cluster-safe-deepseek-v2-lite-ctx32k/Java_4/rep_0004/metrics/status.json,ok,True,0.0,0.0,0.0
