dataset	language	model	sut_name	run_id	rep_id	repeat	status	note	generation_exit_code	generation_attempts	generation_empty_attempts	generation_final_attempt	pytest_raw_exit_code	pytest_final_exit_code	coverage_exit_code	mutmut_exit_code	sanitized_used	top_level_test_functions	skipped_test_functions	effective_test_functions	run_mutation	line_coverage_pct	branch_coverage_pct	mutation_score_pct	line_pct_penalized	branch_pct_penalized	mutation_pct_penalized	status_path	run_dir
quixbugs_python	python	gpt-4o	020_python_max_sublist_sum	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	10	0	10	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/020_python_max_sublist_sum/run_0001/1-5
quixbugs_python	python	gpt-4o	021_python_mergesort	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-1
quixbugs_python	python	gpt-4o	021_python_mergesort	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-2
quixbugs_python	python	gpt-4o	021_python_mergesort	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-3
quixbugs_python	python	gpt-4o	021_python_mergesort	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-4
quixbugs_python	python	gpt-4o	021_python_mergesort	run_0001	1-5	5	ok	ok	0	2	1	2	0	0	0	0	0	5	0	5	1	100.0	100.0	90.625	100.0	100.0	90.625	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/021_python_mergesort/run_0001/1-5
quixbugs_python	python	gpt-4o	022_python_minimum_spanning_tree	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-1
quixbugs_python	python	gpt-4o	022_python_minimum_spanning_tree	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-2
quixbugs_python	python	gpt-4o	022_python_minimum_spanning_tree	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-3
quixbugs_python	python	gpt-4o	022_python_minimum_spanning_tree	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-4
quixbugs_python	python	gpt-4o	022_python_minimum_spanning_tree	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/022_python_minimum_spanning_tree/run_0001/1-5
quixbugs_python	python	gpt-4o	023_python_next_palindrome	run_0001	1-1	1	no_effective_tests_after_sanitization	all generated top-level tests were skipped after sanitization	0	1	0	1	1	0			1	5	5	0	1				0.0	0.0	0.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-1
quixbugs_python	python	gpt-4o	023_python_next_palindrome	run_0001	1-2	2	no_effective_tests_after_sanitization	all generated top-level tests were skipped after sanitization	0	1	0	1	1	0			1	5	5	0	1				0.0	0.0	0.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-2
quixbugs_python	python	gpt-4o	023_python_next_palindrome	run_0001	1-3	3	generation_api_error	IAEdu API HTTP 500 during generation; no raw output produced	1	1	0	0									1				0.0	0.0	0.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-3
quixbugs_python	python	gpt-4o	023_python_next_palindrome	run_0001	1-4	4	ok	ok	0	1	0	1	1	0	0	0	1	5	4	1	1	92.86	83.33	51.2821	92.86	83.33	51.2821	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-4
quixbugs_python	python	gpt-4o	023_python_next_palindrome	run_0001	1-5	5	no_effective_tests_after_sanitization	all generated top-level tests were skipped after sanitization	0	1	0	1	1	0			1	5	5	0	1				0.0	0.0	0.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/023_python_next_palindrome/run_0001/1-5
quixbugs_python	python	gpt-4o	024_python_next_permutation	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	91.4286	100.0	75.0	91.4286	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-1
quixbugs_python	python	gpt-4o	024_python_next_permutation	run_0001	1-2	2	ok	ok	0	2	1	2	0	0	0	0	0	5	0	5	1	100.0	75.0	91.4286	100.0	75.0	91.4286	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-2
quixbugs_python	python	gpt-4o	024_python_next_permutation	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	91.4286	100.0	75.0	91.4286	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-3
quixbugs_python	python	gpt-4o	024_python_next_permutation	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	91.4286	100.0	75.0	91.4286	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-4
quixbugs_python	python	gpt-4o	024_python_next_permutation	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	75.0	91.4286	100.0	75.0	91.4286	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/024_python_next_permutation/run_0001/1-5
quixbugs_python	python	gpt-4o	025_python_pascal	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	96.7742	100.0	100.0	96.7742	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-1
quixbugs_python	python	gpt-4o	025_python_pascal	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	96.7742	100.0	100.0	96.7742	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-2
quixbugs_python	python	gpt-4o	025_python_pascal	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	96.7742	100.0	100.0	96.7742	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-3
quixbugs_python	python	gpt-4o	025_python_pascal	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	96.7742	100.0	100.0	96.7742	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-4
quixbugs_python	python	gpt-4o	025_python_pascal	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	96.7742	100.0	100.0	96.7742	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/025_python_pascal/run_0001/1-5
quixbugs_python	python	gpt-4o	026_python_possible_change	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.4737	100.0	100.0	89.4737	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-1
quixbugs_python	python	gpt-4o	026_python_possible_change	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.4737	100.0	100.0	89.4737	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-2
quixbugs_python	python	gpt-4o	026_python_possible_change	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.4737	100.0	100.0	89.4737	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-3
quixbugs_python	python	gpt-4o	026_python_possible_change	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.4737	100.0	100.0	89.4737	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-4
quixbugs_python	python	gpt-4o	026_python_possible_change	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	89.4737	100.0	100.0	89.4737	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/026_python_possible_change/run_0001/1-5
quixbugs_python	python	gpt-4o	027_python_powerset	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-1
quixbugs_python	python	gpt-4o	027_python_powerset	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-2
quixbugs_python	python	gpt-4o	027_python_powerset	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-3
quixbugs_python	python	gpt-4o	027_python_powerset	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-4
quixbugs_python	python	gpt-4o	027_python_powerset	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/027_python_powerset/run_0001/1-5
quixbugs_python	python	gpt-4o	028_python_quicksort	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-1
quixbugs_python	python	gpt-4o	028_python_quicksort	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-2
quixbugs_python	python	gpt-4o	028_python_quicksort	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-3
quixbugs_python	python	gpt-4o	028_python_quicksort	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-4
quixbugs_python	python	gpt-4o	028_python_quicksort	run_0001	1-5	5	ok	ok	0	1	0	1	0	0	0	0	0	5	0	5	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/028_python_quicksort/run_0001/1-5
quixbugs_python	python	gpt-4o	029_python_reverse_linked_list	run_0001	1-1	1	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	83.3333	100.0	100.0	83.3333	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-1
quixbugs_python	python	gpt-4o	029_python_reverse_linked_list	run_0001	1-2	2	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-2
quixbugs_python	python	gpt-4o	029_python_reverse_linked_list	run_0001	1-3	3	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-3
quixbugs_python	python	gpt-4o	029_python_reverse_linked_list	run_0001	1-4	4	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-4
quixbugs_python	python	gpt-4o	029_python_reverse_linked_list	run_0001	1-5	5	ok	ok	0	1	0	1	1	0	0	0	1	5	1	4	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/029_python_reverse_linked_list/run_0001/1-5
quixbugs_python	python	gpt-4o	030_python_rpn_eval	run_0001	1-1	1	ok	ok	0	1	0	1	0	0	0	0	0	6	0	6	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-1
quixbugs_python	python	gpt-4o	030_python_rpn_eval	run_0001	1-2	2	ok	ok	0	1	0	1	0	0	0	0	0	6	0	6	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-2
quixbugs_python	python	gpt-4o	030_python_rpn_eval	run_0001	1-3	3	ok	ok	0	1	0	1	0	0	0	0	0	6	0	6	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-3
quixbugs_python	python	gpt-4o	030_python_rpn_eval	run_0001	1-4	4	ok	ok	0	1	0	1	0	0	0	0	0	6	0	6	1	100.0	100.0	100.0	100.0	100.0	100.0	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/llm_test_generation_gpt4o/quixbugs_python_gpt4o/out/quixbugs_python_gpt4o_final_20260504_103110/030_python_rpn_eval/run_0001/1-4
